TSNE-1,TSNE-2,task_source
48.4517,27.197891,unmod1
-0.41255623,12.179764,unmod1
32.337837,33.44689,unmod1
47.69314,32.563564,unmod1
9.07403,-24.43215,unmod1
46.25119,23.702364,unmod1
52.062576,-0.004915612,unmod1
38.83605,19.100647,unmod1
6.128392,-27.867558,unmod1
52.01678,-3.3556557,unmod1
47.051186,25.620207,unmod1
26.600288,-8.860074,unmod1
52.300842,-1.287181,unmod1
24.80336,12.165346,unmod1
-14.370151,-28.753426,unmod1
11.536716,-4.321963,unmod1
32.62704,-46.66304,unmod1
8.6081705,38.218594,unmod1
-0.6837636,-5.8849874,unmod1
19.50868,-7.2913947,unmod1
54.64761,-2.2782898,unmod1
53.057827,23.398355,unmod1
-22.56027,-40.824017,unmod1
-12.052684,-49.372265,unmod1
22.50263,-22.63493,unmod1
9.24678,-31.337923,unmod1
59.627647,2.9275255,unmod1
50.9385,-17.298025,unmod1
14.440434,-53.047497,unmod1
18.01013,44.185543,unmod1
39.229843,32.197174,unmod1
2.8424387,-39.555138,unmod1
22.660877,-14.320765,unmod1
38.74887,-16.533789,unmod1
-11.983729,-44.38594,unmod1
2.7534828,2.5707772,unmod1
13.508285,41.38198,unmod1
44.168182,24.255707,unmod1
-11.344003,-50.818344,unmod1
24.328037,-3.3981955,unmod1
-31.789762,14.328941,unmod1
46.990013,28.14568,unmod1
21.487505,-35.155525,unmod1
-17.454447,-43.947174,unmod1
52.127716,-4.825919,unmod1
7.759195,-26.345186,unmod1
-30.0574,14.564887,unmod1
46.21027,-7.709388,unmod1
13.689995,-25.964626,unmod1
-32.33322,0.7289605,unmod1
42.761433,-25.335608,unmod1
37.880207,-8.577832,unmod1
-25.985994,-5.5239124,unmod1
27.067327,-5.323007,unmod1
42.97067,1.7947804,unmod1
16.297613,28.175653,unmod1
51.985756,2.3142362,unmod1
29.189299,30.426365,unmod1
19.957512,3.3294077,unmod1
-21.132793,3.958062,unmod1
29.409267,-37.85362,unmod1
12.219156,6.565003,unmod1
31.558765,-36.92219,unmod1
-25.8387,-10.279537,unmod1
47.228806,-34.901924,unmod1
33.508183,-21.136814,unmod1
44.89924,-23.376383,unmod1
49.55198,0.3326191,unmod1
23.2897,-12.649689,unmod1
43.9099,17.36281,unmod1
42.523006,-4.547293,unmod1
34.11038,-13.843128,unmod1
20.842936,-42.19089,unmod1
-14.017005,15.2458935,unmod1
49.49362,2.8329377,unmod1
51.962193,-38.171425,unmod1
52.499744,-7.752854,unmod1
46.432198,34.2633,unmod1
26.997225,44.910175,unmod1
20.145079,25.64048,unmod1
-1.8978765,-50.483105,unmod1
25.025194,-20.02425,unmod1
49.073215,24.403368,unmod1
23.09982,-4.8935,unmod1
50.67628,19.460835,unmod1
32.589554,-30.706911,unmod1
51.566624,34.993813,unmod1
19.328518,3.4291363,unmod1
36.660286,-36.330513,unmod1
55.81095,-7.828002,unmod1
-5.319093,-40.465885,unmod1
52.067368,-35.888657,unmod1
13.026317,-24.932415,unmod1
13.223495,-23.802258,unmod1
14.70043,-10.741011,unmod1
-34.647377,-14.898327,unmod1
22.80926,-5.551119,unmod1
-10.790931,-48.456642,unmod1
27.740253,-10.406575,unmod1
19.246092,-0.4138288,unmod1
15.186652,20.771994,unmod1
-22.210085,25.013302,unmod1
23.483637,44.08211,unmod1
-13.504398,-7.995199,unmod1
31.422373,-14.884021,unmod1
31.263308,-10.017263,unmod1
50.6835,5.3629627,unmod1
42.637867,32.42772,unmod1
27.949484,-47.47158,unmod1
47.864174,36.409313,unmod1
42.9034,-10.842905,unmod1
17.643827,42.36613,unmod1
23.259638,46.634365,unmod1
14.346776,-30.843012,unmod1
-23.946894,-1.0271769,unmod1
-21.17793,21.869581,unmod1
19.497131,-53.05726,unmod1
17.510881,-19.81652,unmod1
57.31082,23.746956,unmod1
15.683539,-1.733104,unmod1
44.374073,-11.725016,unmod1
49.925716,-2.3951032,unmod1
34.79699,-40.025227,unmod1
27.351793,-10.82512,unmod1
-13.955734,-47.910427,unmod1
27.67854,14.186479,unmod1
52.699738,22.151001,unmod1
-7.748607,-43.36247,unmod1
14.243692,31.11807,unmod1
46.45999,27.925838,unmod1
-14.608173,19.111671,unmod1
-23.192179,20.459293,unmod1
-28.159195,13.483713,unmod1
27.014145,-7.424678,unmod1
21.140518,36.911854,unmod1
2.117983,-33.710354,unmod1
23.181082,-9.654152,unmod1
51.403973,-1.5000215,unmod1
15.365614,-28.868214,unmod1
17.052301,-28.130917,unmod1
14.647146,38.06836,unmod1
18.840885,-31.155155,unmod1
13.285224,-2.505874,unmod1
35.94694,36.34101,unmod1
48.841747,27.185371,unmod1
44.0327,-16.979313,unmod1
21.957285,-5.103258,unmod1
19.541967,-35.009876,unmod1
18.797634,-8.508359,unmod1
-0.021348212,19.316795,unmod1
9.76182,14.60343,unmod1
17.432775,-43.36477,unmod1
51.163055,28.578047,unmod1
-10.395502,11.1610565,unmod1
31.105698,-14.781753,unmod1
7.495879,-21.878222,unmod1
-10.168298,-9.865531,unmod1
9.413505,-22.078247,unmod1
57.686367,-0.0384118,unmod1
36.48116,-8.124608,unmod1
37.86611,-18.847174,unmod1
25.04499,11.593402,unmod1
56.835724,-7.831271,unmod1
50.27985,-6.265689,unmod1
23.359053,30.361063,unmod1
-23.042887,3.617161,unmod1
22.79726,-39.09027,unmod1
-25.673193,26.610987,unmod1
15.409306,2.7193472,unmod1
17.020796,-49.411728,unmod1
18.62121,41.178856,unmod1
13.201828,45.852173,unmod1
16.73445,-8.053984,unmod1
-17.268684,11.01202,unmod1
-11.429988,-40.716347,unmod1
-6.610169,-3.2540648,unmod1
-12.949595,-44.67927,unmod1
16.162565,-23.886652,unmod1
