unmod1,human,vleng,Andrev2015,muscle,pc3,channel_name
0.08246441,-0.005944317,0.019948544,0.048532262,0.13190283,-0.0011292251,filter_24
0.2593656,0.27886626,0.24394424,-0.010650056,-0.118959084,-0.0562122,filter_25
-0.3598387,-0.2585139,-0.34081694,-0.048473213,-0.007257688,-0.24531622,filter_26
-0.11124679,-0.21772122,-0.11728186,-0.06921206,-0.0068179746,0.21216355,filter_27
-0.19854026,-0.14567424,-0.19220176,-0.0815263,0.13482879,-0.018762773,filter_28
0.08174351,-0.027823554,-0.045582995,-0.21473755,-0.10341251,-0.36300755,filter_29
0.015713984,-0.08843511,-0.042891525,-0.19240391,-0.14730972,0.037662055,filter_30
0.015765766,-0.14279775,0.012076295,0.108333364,-0.10031622,0.028026985,filter_31
0.053597253,0.0817984,0.08037031,0.14515008,0.17952473,0.10841154,filter_32
0.35192004,0.32613212,0.38539118,0.03302872,-0.04403524,0.008273658,filter_33
-0.1507497,-0.1934819,-0.03343309,0.121984,-0.026353316,0.09478407,filter_34
-0.0006085835,0.024513068,-0.010155513,-0.037021283,0.21026058,-0.030102262,filter_35
0.07449487,0.0822772,0.10528873,-0.029312612,0.44364977,-0.20444913,filter_36
0.067950964,0.070098944,0.12518723,-0.075954646,0.011385723,-0.08082573,filter_37
0.033565197,0.033507153,0.037215397,-0.20166898,-0.24878469,0.13937692,filter_38
0.11108516,0.08214584,0.14533326,-0.077281065,0.08361819,0.14084823,filter_39
-0.401372,-0.33448094,-0.34659103,-0.1778163,-0.12390635,-0.28706935,filter_40
0.059159145,0.106249854,0.12834078,0.12414447,-0.14352305,-0.26843813,filter_41
-0.052974086,-0.12535316,0.042478014,0.0016964007,-0.10094131,-0.034184083,filter_42
0.015223284,0.021331778,-0.0415668,0.05327524,-0.03023574,-0.0030537474,filter_43
0.13541335,0.15395023,0.12183105,0.02809947,-0.08864293,-0.1865235,filter_44
-0.3058379,-0.5792325,-0.22823012,-0.0941592,-0.052038666,0.09369193,filter_45
-0.035015903,-0.027560264,-0.035328075,0.053570047,-0.007205668,-0.06844125,filter_46
0.09413391,0.08770078,0.104807965,-0.0917337,0.19959445,-0.29545996,filter_47
-0.49077496,-0.4395986,-0.34920123,0.12106086,-0.0772454,-0.21956071,filter_48
0.35816348,0.29680872,0.5044489,0.17573965,-0.08114828,0.24022783,filter_49
-0.010311941,-0.012005626,-8.2388644e-05,0.027795576,0.0030274736,-0.1948031,filter_50
0.09579388,0.105247505,0.085542,0.15938179,-0.154897,0.047340594,filter_51
0.21976738,0.19054163,0.08506118,0.18730399,-0.09031489,0.22058047,filter_52
-0.09361649,-0.16471247,-0.14195447,0.048254706,-0.018348264,-0.13594373,filter_53
0.045729738,0.06809416,0.052268006,0.022609062,-0.30307618,-0.36051866,filter_54
0.12154613,0.10220225,0.027460137,0.069407776,-0.26589194,0.17118515,filter_55
