Y_true,Y_pred,with_uAUG,with_GCC,with_GGC,with_CGG,with_GGG,with_CCC,with_TTT,with_AAA
-1.8987574522327824,-1.6007937,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.5387091417097685,-1.5406967,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.8501435205329493,-1.5495684,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9464828250888296,-0.8791434,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.8045144827282348,-0.7333409,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
-1.1507620569101489,-1.2213624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6676530463231024,0.94365954,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
-2.0621962955314492,-1.6449167,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-1.4945501509421024,-1.3087544,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5811614714857012,0.48544034,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
-1.6742115124300565,-1.4039488,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
-1.0478000350716503,-1.1406362,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-1.163367630584872,-1.6005231,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-2.2127654415825284,-1.5668869,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-1.8574466747068727,-1.1808414,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.58889558238617,-1.4220531,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.9973383698242898,-1.1433134,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.6724598494446968,-0.7588177,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
-1.9040601732773583,-1.2451116,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
-1.4819751058084454,-1.5323831,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8785343975176441,0.69716215,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.9100524101450372,-1.0453842,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.4265303990433809,-1.5792933,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
-1.250690273898624,-0.8711944,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2381206358633097,-1.1592771,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
-0.8611346920727048,-1.2945572,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.7392427046235045,0.6501797,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
-1.8152768253803784,-1.8900249,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.2243724112456535,-1.0804778,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.2540723497276347,-1.1913843,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.6884224979272515,-1.4029922,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.5870365572698054,-0.8594643,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.98051270647606,0.79137945,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
-1.5072024795938792,-1.4819319,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.05338156078070652,-0.0011106734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
-2.054055227990125,-1.9931267,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.8942718189694283,-1.3171618,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
-1.8091111807167668,-1.9475878,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
-1.6587156038892386,-1.6899902,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
-0.07098368493214452,-0.010780945,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
-0.5304464437281207,-0.32154307,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.6086229835082559,0.466407,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.013104422534029344,0.051333167,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.8534017929097848,-1.7794408,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.1083990659839371,-1.1489757,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.6024016747679641,-1.7365022,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.6265442504625461,-0.8916428,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.9093240492998548,-0.56014097,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
-1.7536364910212514,-1.5712789,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.9672196155545968,-0.14045607,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.6454533987771538,-1.4514496,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.902720501744242,0.7188364,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.4184308854929755,-0.96565396,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.3283025504986002,-0.42662725,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.7375518961306826,0.9637524,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6833398161142388,0.7240202,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.7804278536971841,0.6461607,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
-1.3630875505971245,-1.5671142,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1.0929004903413213,0.7935497,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-1.8966953937595936,-1.8711059,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.9533291259279764,-1.2779704,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.1414068660030663,-1.1779629,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
-2.044805707358514,-2.0406742,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.07988854383463502,0.68563193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
-1.5609890999149978,-1.690937,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.6431429276530958,-1.5856359,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
-1.7118604134400426,-1.8984263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8309091920837332,-0.9493387,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.5871553996124983,-1.4662241,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.11624904649624634,0.011608824,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.5400562992921742,-0.9993246,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-1.2263535856716137,-1.1798487,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.4599346308218035,-1.041785,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-1.6977803454115048,-1.9015061,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.8607758158185352,-1.6976613,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.9056464879506168,-2.002651,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
-1.7811612240060462,-1.6482972,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
-1.568699451940632,-1.4360473,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.7675173298238482,-1.6748581,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.5306833440159469,0.6508649,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.8856463647995894,0.563704,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
-1.9745429978263347,-2.0389376,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.4748026189885744,0.2684918,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.8671170534099315,0.845101,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.6218841960127162,-1.507956,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1.1301053412313828,1.0192161,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.9321577599383868,-0.9939228,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.7588256661939925,0.79411435,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-1.923052309982945,-1.6381716,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1.1585268932920232,0.9572555,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.9284286931095864,-2.0307581,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.3329602258072142,-1.4191455,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.5735818038471834,0.5411022,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
-0.231664168092256,-0.6249119,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
-0.737745866199169,-0.7925161,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.24781192490115345,0.19815016,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-1.0816392269442534,-1.1695939,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5457153742398215,-1.6725568,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
-1.6230650794767263,-1.5641239,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.8517415543830558,-1.5814056,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.32933591953156643,-0.71230483,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.2100504626358297,-0.4936147,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
-0.5324752312822579,-0.45703116,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
-2.073577562895038,-2.1005962,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
-1.1595864678604666,-1.325876,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.838420591295016,-1.6187655,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.3207497428100994,-0.3008751,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-2.1524707713889657,-2.0267925,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.903923803353419,1.1173356,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.9243292632428396,-1.4897468,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.5760741686842796,-1.6320711,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.8039630014146251,-1.2995514,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.8044803828714935,0.7095552,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.9097362547484709,-1.7152562,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.8294107511026376,-1.5909581,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.4925115987987685,-1.6776873,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.5472901281051883,-1.5915571,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.6972372937821687,-1.6740664,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.8394778431136007,-0.59604263,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
-1.5984160305827708,-1.3743014,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.00407323510306,-1.5111841,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
-1.8936022425484005,-1.978219,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.6155605277959211,0.89353997,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.2299062538914506,-0.44876826,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.708256468909961,-1.0356529,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.4728990082347737,-1.1833826,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.8068710865650303,0.7186182,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.9882635341331064,0.58311987,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
0.5906177551912938,0.013327166,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.8762437698737968,0.74423426,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.15894519080547545,-0.006012254,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.8140897089815623,-0.9885304,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
0.2636956754096031,0.25983354,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0528062099827775,0.9328549,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.2747197300818036,-1.1888688,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.5874970498660422,-0.90969634,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
-1.6121577977854966,-1.4708062,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.8492134660697116,0.7899833,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.1316813059113675,-0.2813016,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.658583414602474,-1.8116922,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.5914257225331945,-1.2361108,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2032643280306383,-1.0956366,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.632914042919656,0.8619231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.1194092852287152,0.9894043,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.6255355985901738,-1.2104528,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.4721772932415038,-1.683059,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.4508310722659489,0.5199449,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
-1.3400406395474378,-0.79822135,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.2246340732088898,-1.3656919,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
-1.1424804854946289,-0.991644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-2.011495971717478,-2.0958264,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.093245793449268,1.0571955,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.8182166197219745,-1.6773458,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.4889916533443116,0.3347558,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.676691549578304,-1.2327332,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.1991628787403044,-1.2130208,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.36507506738935697,-0.29036638,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.7593776758801318,-1.6769965,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.17658551610107284,0.58765393,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-0.5790032961148842,-0.5972731,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
0.7285515623873635,0.8600428,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
-1.1538720720475577,-0.92928356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.9699247221685343,-1.7371747,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.8243960937619572,-1.0344982,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
-0.8637489521311625,-1.0693953,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.5093138270789246,-1.3323848,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.4336156817307331,0.47392038,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5134130003855346,0.6947857,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.7631075337677351,0.577415,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
-1.237212608195238,-1.3893082,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.3890316509710567,-1.294589,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.7365350032129511,-0.92513144,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.9181397922526515,-2.0497987,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
-1.8239458655608607,-1.6370882,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.2361366410700585,-1.3414457,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.2715080896936084,-1.086973,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.10826155686283848,0.23011413,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-1.550110212094972,-1.6629043,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.08887305470749413,-0.11649034,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.6034369027290198,-1.6976465,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.19436450449020304,0.027610846,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.5868740179809322,-0.8857581,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.2766726361925922,-1.0867931,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
-1.9768625752739464,-1.6129608,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6937525453129216,-0.6709101,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.356729421684476,-1.3718407,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2051617277384774,-1.3973078,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.8814344084329442,0.7680782,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4964256479665529,-0.078972064,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.97637568747258,-1.7763498,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.3220435079869334,-0.69439894,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
-1.5216977422943132,-1.4349554,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0.9380429361941796,0.89306974,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0338758636349183,1.0159642,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.0144796063009145,-0.56813,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
-1.6908400925881104,-1.9426174,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.1440937286430444,-1.4090569,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1.0664755380052444,0.98039514,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.925589613005568,-2.055374,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5759105093258852,0.5799929,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.5661694270441008,0.0033679525,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.672210187496039,-1.8287754,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.6738891217712433,-1.1329178,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.0804225173735476,-0.8122104,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
-1.7778100926439036,-1.659363,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
-1.588670672216585,-1.7767162,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.9808783391506596,0.5834024,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.8441513478599835,-0.6586772,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
-1.6483481327535598,-1.2276416,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
-1.4214477422179057,-1.1563045,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
0.6525288501114761,0.5288766,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
-0.5614500605835578,-0.7117051,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-2.061388391045187,-2.155378,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-1.527205211986528,-1.3851693,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.8079528453196301,0.838393,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.959785706312533,-1.0847142,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.1080573022339897,-1.4702042,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.409854497299219,-1.4751565,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5997556543195728,0.53056836,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
-1.4497871196335588,-1.4609259,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.8643638556509693,0.7691563,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-1.4530897529594022,-1.3913376,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
-0.9257263978390996,-1.0757732,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
-1.884460882709057,-1.6213826,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
-1.0483712679229544,-1.3740424,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.3436855242529225,-0.4296153,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
-2.1422986304200062,-2.1648345,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.7195849095873772,0.5419959,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.5456396048503087,-0.79424065,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
0.6533344792692075,0.8159602,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
-2.204643390930856,-2.0903757,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-1.6006880021189889,-1.6749965,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
-1.7518603856750103,-2.0611837,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-1.69200234242975,-1.2058759,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.7975004713454638,-0.08739626,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.6767411779415727,0.5869391,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.567484203865937,-1.4223417,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1.1049824376765789,0.93983775,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
-2.038548216375386,-2.2044554,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
-1.7165739444329184,-1.5144576,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-2.0492090520123085,-1.795233,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
-2.040384617044168,-2.0157313,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-1.075843308661768,-1.0660146,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.37720073379728297,0.23961282,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7349085462045183,0.56519884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6044615138251216,0.7302322,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.683424761733141,-1.8127521,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-2.14585414181338,-2.0699494,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
-1.1280880142704426,-1.2173455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1261038736375344,-1.4030914,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5319615045725299,0.53164315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.4150795890033248,-1.407051,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.8602161197916118,-1.8463432,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
-1.3139315756448469,-1.1515914,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
-1.8198351963769777,-1.675745,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.7319943261764297,-1.683035,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.8736292670694817,0.8289734,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.692815720320704,-2.0398538,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.5388084960981965,-1.5443122,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
-1.5679037432363363,-1.2290826,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
-1.113382010029306,-1.2687337,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.9376889497133694,-0.99470973,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.18246837971746285,0.15922333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
-1.57002495178789,-1.4550221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.9560299284156284,-2.0329032,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
