Y_true,Y_pred,with_uAUG,with_GCC,with_GGC,with_CGG,with_GGG,with_CCC,with_TTT,with_AAA
-1.1899120782674903,-1.3970456,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.5716262315692497,0.41258362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7980886411575091,0.75147635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7975004713454638,-0.076019876,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.6767411779415727,0.6677479,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.567484203865937,-1.7176489,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1.1049824376765789,0.9518419,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
-2.038548216375386,-2.1891177,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
-1.7165739444329184,-1.7485338,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-2.0492090520123085,-1.818024,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
-2.040384617044168,-2.1611516,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-1.075843308661768,-1.1150084,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.37720073379728297,0.5388779,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7349085462045183,0.7026393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6044615138251216,0.91513735,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.683424761733141,-2.064908,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-2.14585414181338,-1.9860842,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
-1.1280880142704426,-1.3917767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1261038736375344,-1.2943879,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5319615045725299,0.7704977,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.4150795890033248,-1.3030648,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.8602161197916118,-1.388417,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
-1.3139315756448469,-1.3147255,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
-1.8198351963769777,-1.9119655,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.7319943261764297,-1.3846488,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.8736292670694817,1.0173169,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.692815720320704,-2.1072993,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.5388084960981965,-1.4740219,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
-1.5679037432363363,-1.6113555,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
-1.113382010029306,-1.4572718,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.9376889497133694,-0.8333035,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.18246837971746285,0.37114003,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
-1.57002495178789,-1.2732209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.9560299284156284,-2.2769232,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.2882220761627036,-0.6269161,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.18214410441686565,0.090307206,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
-1.6361504610359237,-1.3118627,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.8947698015528482,-2.0106606,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-2.1480937025888727,-2.1492643,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-1.7781523236320187,-0.94419605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5627030427097403,0.6800868,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.7158254149772513,0.85097855,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.6100016475485459,-0.92277807,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1.0857260904936352,0.8609786,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.357170386857906,-1.6411015,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.7904248682273998,-1.3856492,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.6757366794535518,0.6151002,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.7864758432999379,0.8417204,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.6919826805667525,0.633852,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.84538835063968,-1.9718187,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.901286111595197,-1.8325912,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.7281683641948888,-1.6240708,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0.5291283255391475,0.5975029,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
-1.8063231805593791,-2.0067756,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.7351670229811574,0.6888766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.908843241142394,-1.7834332,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
-1.2637867978809432,-1.4602157,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0.9120318678087366,0.7805122,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.4849974099065733,-1.3357178,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.6179582507155963,0.7277616,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.2068554189534362,-1.7294018,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.943034681917445,-1.7425568,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.8073545686561491,0.7545907,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-2.0138500396863557,-2.025286,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.856298547362738,-1.9168636,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.7800067810943548,-1.1837364,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7697552657616926,0.7553462,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1745754725344886,-0.25302467,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
-1.4627969989050666,-1.1932074,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.8594368095047958,1.1302658,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.9036216844330505,-1.2996607,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
-0.5938506799429444,-0.5909025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.03109129004250565,-0.14854215,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.864662951288592,-1.614915,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
-1.3577660665084204,-1.1180662,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-1.3477321182471018,-0.4193805,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.8219084738754279,0.5797264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8258273320699004,0.9575235,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
-1.3309182097447203,-1.2395556,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.3977752342841553,0.47099942,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.5842836433189279,0.48793128,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.2736501742058663,-1.6013331,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.742692201506369,-1.6052866,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.9627702378488123,-1.4107693,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.9243064803134289,-1.8684177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.716539148864853,0.6582775,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0.5622658837723619,0.69944125,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
-1.7151773688000382,-1.8466611,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.1939976822618252,-1.2125279,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.9365048948508865,-1.9794209,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.07948588815368826,-0.21045023,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.8879857462009362,0.8526535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6435595602663793,-1.7361608,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
-1.307281938986002,-0.9941366,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.025394439612625958,-0.6586362,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.0813458567587908,-0.9308033,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.9542053018780136,-0.7116477,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.3722226149131072,-1.1089137,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.8834529651580216,-1.6041117,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.3890316509710567,-1.2403597,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.7365350032129511,-0.84130764,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.9181397922526515,-1.7785656,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
-1.8239458655608607,-1.7158965,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.2361366410700585,-1.2373484,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.2715080896936084,-1.2910535,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.10826155686283848,0.1960155,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-1.550110212094972,-1.687504,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.08887305470749413,-0.22194688,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.6034369027290198,-1.8266028,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.19436450449020304,-0.08875905,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.5868740179809322,-1.1150959,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.2766726361925922,-1.1846911,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
-1.9768625752739464,-1.9287174,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6937525453129216,-0.87677044,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.356729421684476,-1.0418997,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2051617277384774,-1.4290965,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.8814344084329442,0.8141614,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4964256479665529,-0.04820907,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.97637568747258,-2.1937613,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.3220435079869334,-0.5225722,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
-1.5216977422943132,-1.4853349,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0.9380429361941796,0.89309293,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0338758636349183,1.0292038,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.0144796063009145,-0.46056947,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
-1.6908400925881104,-1.9318231,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.1440937286430444,-1.2440104,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1.0664755380052444,0.9232161,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.925589613005568,-2.0183117,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5759105093258852,0.48585632,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.5661694270441008,0.40096512,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.672210187496039,-1.74774,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.7648383379447925,-1.6192095,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0127751561906335,0.6259826,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.540638193695459,-1.4297771,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-1.5115104898653648,-1.6725149,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0897531209624332,-0.32339785,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.5623125416577857,-1.5855781,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.6298982380014119,-0.94932264,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.7882109865623393,0.93152314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5542607229050615,0.61563104,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.4848316611258548,-0.38012823,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.324259650927564,-1.2224702,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.7767139741667614,0.7056911,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.7539437715917742,-1.330537,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-1.564344052003945,-1.6299582,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.2646389830616213,-0.6683518,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.605984324123383,-1.7702215,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8775016573227683,0.87746525,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6990692210676286,-1.020951,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.8370544134743356,0.9208515,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
-0.2800013104713522,-0.12777436,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
-1.9455763310053005,-1.7004722,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.8117443378788407,-1.5524528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.5756650586478154,-1.285244,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.963864993482733,-2.0065367,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.0838005135464581,-1.3285953,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.1630975475609042,-1.3167042,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
-1.5785145368282878,-1.8889923,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.17238642843544327,-0.60756254,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
-1.9489871928708289,-1.6472775,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
-1.5894666163584572,-0.6770962,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.4684014001705867,-1.441572,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6689762824872889,-0.2239992,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8801804288039801,0.827233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.9275711679277596,0.85876197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.8413071117018136,-1.7564712,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-0.6603815345422257,-0.48132068,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
-1.7195273194413525,-1.5095083,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.3177307851096322,-0.7831476,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.7055666258467697,-1.5429227,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.8613570991936648,0.85912156,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
-1.5406604002264417,-1.604988,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.32765705298409303,0.56326294,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1.1319327442172342,1.026919,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0.7592568329416861,0.6992925,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.9184051933964623,-1.8934262,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.8753237118412232,-1.0361882,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
-1.8421693647603663,-1.1406248,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
0.8485024412153509,0.71388924,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.07068025687445018,-0.12761833,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
-1.1096852558476715,-0.52780116,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.2344871698791038,-0.09343602,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
0.9952524352471626,0.9768253,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8079468348649621,0.87091255,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.9024141332727004,0.84283996,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.7001603237514291,-1.6835464,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.4775819483081154,-0.7444084,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.9482625501391595,-2.3556118,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.3194904460760395,-1.3235561,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.091491176040413,-0.9307119,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.6567329253552231,1.003029,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
-2.069929410529576,-1.9152459,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.7343337369595802,-1.5526853,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
-0.8119122576348653,-0.7208529,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
