Y_true,Y_pred,with_uAUG,recon_acc
0.5382410177397804,0.63148844,0.0,50
0.8267824752863778,0.91615653,0.0,45
0.10833186589788693,-0.6867371,1.0,49
-1.6277181506199476,-1.2365818000000002,1.0,49
0.2748367368721372,-0.23400986,1.0,44
-1.1278033982925102,-1.3573368000000001,1.0,51
-1.2258511010725015,-1.6762393,1.0,49
0.9567571531468968,0.82264864,0.0,44
0.5530423864144683,0.773083,1.0,46
-1.7990291750088363,-1.3189978999999998,1.0,48
0.5813447921432586,0.81909835,0.0,50
0.8929559054188886,0.74772006,0.0,49
0.4171731489557002,0.57556295,0.0,54
-1.0138441144443449,-0.5855157,1.0,50
-1.3009778344008307,-1.408241,1.0,47
0.8036374264713086,0.6574426999999999,0.0,46
0.7653151282636644,0.8430504000000001,0.0,54
-2.249164092945692,-1.4784062,1.0,51
0.4524432782795356,0.68090177,0.0,48
0.983085800635494,0.8172278000000001,0.0,49
0.8112744957972637,0.73460853,0.0,50
0.9094340997606916,0.83417654,0.0,54
0.6821716667302352,0.5850382,0.0,51
-1.0489065717292447,-1.2321448,1.0,49
-1.8189055358640127,-1.747261,1.0,47
1.1095083611578809,0.79529685,0.0,50
0.8768900373613784,0.7782115,0.0,49
0.8507823726863201,0.83241683,0.0,50
0.03790817851469533,-0.24360716,1.0,46
0.5611443611020722,0.16823614,1.0,48
1.4245833305917082,0.8702,0.0,44
0.7989396002135598,0.65925205,0.0,46
-0.2085528141568386,0.27418804,1.0,51
-2.037778270926289,-1.8917508,1.0,48
0.9248259548728212,0.8559794,0.0,51
-1.3433437658255016,-1.7468462,1.0,48
0.4343733867086562,0.60920256,0.0,51
0.7822809309178271,0.781482,0.0,55
0.5887285488608008,0.57915014,0.0,52
0.9526988377857084,0.87492335,0.0,51
0.8532464572646579,0.6798935,0.0,50
0.8943457817365853,0.83038074,0.0,53
-0.10934516291931903,-0.21127385,1.0,44
-1.3389694894087938,-1.7161045,1.0,54
0.6748338671709114,0.73471534,0.0,47
1.1621782455943974,0.8638114,0.0,45
1.1207681715951552,0.88253754,0.0,48
-0.5657531110399656,-1.1444926000000002,1.0,50
0.9730103377673764,0.74764717,0.0,50
0.8639582123461043,0.7730260999999999,0.0,52
-1.4611473634175476,-1.4397159,1.0,50
-1.9367311658521595,-1.7892384999999997,1.0,53
-0.2140797815394379,-0.61810434,1.0,53
-1.4287881200581378,-1.1129365,1.0,47
0.4584655462730697,0.8401755999999999,0.0,51
-0.08672120542990401,0.6301624,0.0,48
1.0398991989161217,0.83848417,0.0,48
0.5700993364652228,0.5929934,0.0,47
-1.6759600053658799,-0.74008447,1.0,50
-0.5144441659444817,-0.5205327999999999,1.0,44
0.7262380561751228,0.6289821999999999,0.0,53
1.1842059592284366,0.8449215,0.0,46
0.6217604308860266,0.7546487,0.0,53
0.8816020696268265,0.6759086,0.0,44
0.3518396818675474,0.3406567,0.0,51
-2.102772266683341,-1.4006035,1.0,46
-0.5395531215887832,-0.9229973,1.0,50
0.5915049389941627,0.8252046000000001,0.0,58
1.2409864525072447,0.84077084,0.0,47
0.7653069235869594,0.88338935,0.0,47
0.895626262397979,0.6564714,0.0,46
1.1438316562139168,0.7984671999999999,0.0,47
1.0620308571084915,0.49602088,0.0,40
1.1424715528572762,0.83400553,0.0,51
-0.8612604943007998,-1.4537797,1.0,52
-0.3760440631966369,-1.1165743000000001,1.0,53
0.8254565025216289,0.9192995,0.0,50
0.919046515805142,0.88227695,0.0,53
-0.7807851599314891,-0.47300154,1.0,44
-0.4192153994953125,-0.6050439000000001,1.0,46
1.2204633781010314,0.7885926,1.0,47
-2.1113850466089974,-1.4990678,1.0,49
1.1901670681144316,0.8400439000000001,0.0,47
-1.1372736240853134,-1.0669525,1.0,51
0.7251128380436259,0.5839303000000001,0.0,52
-0.3840168712659733,-0.4778604,1.0,55
0.9004492945517726,0.84565127,0.0,53
0.5825725677221985,0.64026076,0.0,46
-0.10531251307436353,-0.38530684,1.0,46
0.8333291243512568,0.7863978,0.0,50
0.657185165171589,0.6293546,1.0,48
-0.21402754197099585,-0.43823868,1.0,50
-0.11944461368860924,0.38472033,1.0,47
-1.234371347061511,-1.5833118,1.0,44
-1.6618410160574606,-1.5065229,1.0,46
-0.4126909817555007,-0.8325084,1.0,48
0.4505445708181464,0.5695728,1.0,57
-1.0190880176512909,-1.0331683,1.0,48
1.0951654031903584,0.89889026,0.0,50
-2.0082004670251106,-1.4830193999999999,1.0,45
-1.8042424164683184,-0.9849388000000001,1.0,51
1.0966123547176172,0.7817166,0.0,55
-0.31180540105910604,-0.5073295,1.0,49
-2.4117739552372908,-1.8479054,1.0,51
-0.5167362204916752,-0.6852125,1.0,46
-0.9499788966117486,-1.03651,1.0,49
1.0856775778891294,0.8843226000000001,0.0,51
0.7306897551616092,0.79409754,0.0,49
-1.1839258713335712,-0.7894383,1.0,48
0.9446734691166214,0.87269145,0.0,51
0.7498648488659094,0.8430745999999999,0.0,45
0.8319441738290078,0.65043086,1.0,47
0.6894650898909935,0.8314629000000001,0.0,46
-1.375267767730466,-1.5172801,1.0,49
-0.5927294675930952,-0.05758515,1.0,46
0.9754011523847868,0.7284769,0.0,48
0.9019769051147212,0.8448621999999999,0.0,49
1.0108616184912091,0.9116871,0.0,50
0.9976367680288576,0.90455335,1.0,49
0.3067278747139087,0.57634664,0.0,39
-0.17884129819641495,0.06509502,1.0,52
-0.40868147502285385,-0.87745696,1.0,54
-2.1604970877907226,-1.6241541000000002,1.0,48
0.9272422576078152,0.69191265,0.0,45
-2.3826373661507527,-2.1126487000000003,1.0,51
0.29539774999401025,0.5082479,1.0,50
0.3720601530679221,0.7878039000000001,0.0,48
0.5907133615913651,0.6730864000000001,0.0,48
0.09923607706935246,-0.791367,1.0,57
-1.266785813340638,-1.4780792999999999,1.0,49
-0.3016998080686417,0.71737766,1.0,50
0.9638817437706844,0.8943645,0.0,47
1.1984677296809398,0.5973231999999999,1.0,48
0.4288842895604147,0.86905986,0.0,50
-0.14064740774710002,-0.23606220000000003,1.0,49
1.035190453529793,0.81578016,0.0,47
1.0689259478662865,0.66606677,0.0,43
0.7430941741455295,0.87393606,0.0,47
0.7713244894831859,0.6598488,0.0,51
0.14737334248908734,0.45365918,1.0,51
-1.5734142739666863,-1.5631895,1.0,51
-1.1421894488870312,-1.4287999,1.0,49
0.7186971893099806,0.8672453999999999,0.0,46
-0.26772145543943576,-0.8880629000000001,1.0,48
-1.0165572509735528,-1.0015254,1.0,56
0.6193066954971158,0.8045728,0.0,52
1.019513135659128,0.8288673000000001,0.0,46
0.5403845869488947,0.65569067,0.0,51
0.8349028279181806,0.79383844,0.0,49
0.3988655084660905,0.72219193,0.0,47
0.2313154564738765,-0.32427877,1.0,47
-2.0138364086344143,-1.8861873,1.0,48
0.9635616178892528,0.80296296,0.0,50
0.6833496039668149,0.8277620000000001,0.0,58
-1.1449135036947762,-0.72944343,1.0,43
-1.805626358447195,-1.5564851999999998,1.0,52
-1.0473672934775842,-1.0195677,1.0,45
-1.985739591393041,-1.4210508,1.0,47
0.7298211573033955,0.7760566,0.0,56
0.5783648268491766,0.6592938,0.0,49
0.7241838582106578,0.54746383,0.0,45
-1.2184870733545203,-1.8495476000000002,1.0,56
0.7327356963857095,0.5938926,0.0,47
1.05216082848509,0.9526831,1.0,45
0.8155223803448796,0.8151388,0.0,55
-1.6845788741957024,-1.3856161,1.0,49
0.9266370885732684,0.8570118,0.0,47
0.6890879777630249,0.56129503,0.0,51
-1.1997715253277759,-1.5837731000000002,1.0,56
-2.37093897235041,-1.9670173999999998,1.0,47
-0.3356338114572657,-0.21365377,1.0,45
0.5059923273998367,0.4959197,0.0,47
0.9145069883794956,0.7541159000000001,0.0,44
0.4400009800706423,0.77086496,1.0,50
0.9204862892237308,0.7907689999999999,0.0,48
0.2370588612972888,0.08357209,1.0,48
0.5013285979928092,0.55540836,0.0,51
-0.4941537510745698,-0.6389471,1.0,51
0.5952261178414023,0.7086879,0.0,47
0.9020626670590912,0.82287896,0.0,48
-1.762137172065111,-1.7212333999999998,1.0,54
-1.4013459436198448,-1.309963,1.0,45
0.8456876374029826,0.61167306,0.0,54
0.9889719653456792,0.7832651999999999,0.0,50
1.0098526790848763,0.81862915,0.0,55
0.8964290231007721,0.4740014,1.0,54
0.4457131385519273,0.46464404,0.0,46
-1.1286032452669958,-0.94620746,1.0,49
0.2668460084864372,0.60849994,0.0,46
0.7952484703187477,0.8832209000000001,0.0,50
-1.1089471849562682,-0.64681906,1.0,50
0.9901569602452454,0.75705063,0.0,51
0.6834611348536048,0.7739124,0.0,55
0.2349182202920536,-0.26830816,1.0,47
-1.579075418661947,-1.2315698,1.0,47
0.7713516669489215,0.86923367,0.0,54
0.8607194351475052,0.8730519,0.0,45
0.5805916305853374,0.6258826,0.0,43
0.06922358403153116,0.4881432,0.0,49
0.5044742449580291,0.82074404,1.0,49
-1.2362486214141986,-1.3303456,1.0,52
0.13292668491248158,0.023667127000000003,1.0,48
-2.0077496927493788,-1.0574913000000001,1.0,46
0.6788247202037639,0.7654924,0.0,51
1.0870729014268603,0.6749940999999999,0.0,48
-0.8584243545201249,-1.0866001,1.0,43
-1.8172425952353368,-1.6953337,1.0,45
0.40034624512602107,0.87918186,1.0,48
-1.74005857637088,-1.5347071,1.0,52
0.7392676498298129,0.60199594,1.0,46
-1.40130909379225,-0.90098697,1.0,45
0.510289599871841,0.7229930999999999,0.0,46
-1.4609192178954082,-1.5584056,1.0,45
0.5463997861792312,0.6654800000000001,0.0,45
1.0933902016109782,0.8907914000000001,0.0,52
-1.193973591847426,-1.0624893,1.0,52
0.2464685357828033,0.8345816999999999,1.0,46
0.6784658365611212,0.94256073,1.0,49
0.8905637084061638,0.7808177,0.0,48
0.9346634635520352,0.91162324,0.0,51
0.04325577608775152,-0.31129938,1.0,44
-1.8805021793383951,-1.8802929,1.0,49
0.9698726726679928,0.73550105,0.0,46
-0.8943936425624616,-0.022655845,1.0,50
0.8578958890577587,0.6934656,0.0,46
-1.393564018471013,-0.70212805,1.0,48
0.3958690487831508,0.6393416999999999,0.0,47
0.8034338913929651,0.7287531999999999,1.0,47
1.0860912984073088,0.67421967,0.0,52
1.1137458145953838,0.8438292,0.0,47
-0.3123374186549541,-0.6490054,1.0,46
0.7982578495573872,0.78755516,0.0,46
0.9769184089993032,0.82776624,0.0,43
0.706402646654463,0.74122006,0.0,50
1.011663544965544,0.8475891999999999,0.0,46
0.961730909103096,0.7213594,0.0,50
-1.8155018232028275,-1.3677588,1.0,48
-1.6307297962875087,-1.4984286,1.0,48
0.5278453146437687,0.34770662,1.0,49
-0.1928270134293338,0.26219752,1.0,50
0.8629688880644255,0.7305503000000001,0.0,46
0.5720306558555129,0.55852115,0.0,51
0.7436443470794648,0.6818562,1.0,50
-2.6566431964692616,-1.4457326000000001,1.0,50
0.8120502182057988,0.58780015,0.0,48
0.007868519558089572,-0.0788033,1.0,45
0.8096935128298995,0.7960108,0.0,49
-2.420281917212076,-1.6645069,1.0,48
1.0677415671081762,0.8956790000000001,0.0,48
0.6832501022236847,0.5656717,0.0,48
-0.5003639001907516,-0.6816291,1.0,50
-1.056011239164896,-1.1684021999999998,1.0,54
0.8134701581314315,0.68265754,1.0,53
-0.5503700226637233,-0.7829649000000001,1.0,48
-0.4387278125537348,-0.38417095,1.0,46
-0.5024613312504747,0.2452026,1.0,44
0.9946896779167956,0.8870744,0.0,50
-1.1870352436595308,-1.0364141,1.0,47
-1.0139797917500462,-0.9846384,1.0,47
-2.3169449825660564,-1.9008365000000003,1.0,53
0.911662890776206,0.84774625,0.0,45
0.7097784885736821,0.759414,0.0,48
0.5857761735024639,0.64175427,1.0,55
0.5528470080939127,0.8483798,0.0,46
-0.991539850722262,-1.9109148999999999,1.0,53
-0.3200983846909257,0.34102353,1.0,50
-0.231123154063017,0.0063923745999999995,1.0,52
0.8458207766689096,0.78569406,1.0,45
-1.8730461051748355,-1.6920817,1.0,51
0.8607152247852823,0.79026055,0.0,49
0.5789521307209586,0.58053046,0.0,45
-0.4850365513687824,-0.63644516,1.0,49
0.7187960508022664,0.7604669,0.0,49
0.938778865533234,0.85016197,0.0,51
-1.9567751930828765,-1.5640106000000003,1.0,47
0.7115481382596948,0.7858173,0.0,47
0.5210688158049026,0.9284367,1.0,52
-1.73094063689082,-1.5524006000000001,1.0,45
1.0523852518123864,0.8507094999999999,0.0,48
-0.2451656435339941,-0.7923859000000001,1.0,47
-1.746240460008124,-1.6584678,1.0,45
1.0740870821222444,0.8819768,0.0,50
-1.11017529555812,-0.8624738000000001,1.0,50
1.07470287538827,0.8445264000000001,0.0,55
0.3990876066183424,0.73687935,0.0,49
-0.7358634789914472,-0.7193132,1.0,46
0.7494674413979522,0.7755340999999999,0.0,46
0.4556028613540992,0.6409888000000001,0.0,49
0.10691351689521184,0.7738497,0.0,51
0.7644126547275569,0.27006614,1.0,48
1.1079906747746455,0.9278069,1.0,52
0.5693286334997102,-0.17575514,1.0,49
-0.6947177832594539,-0.8538553,1.0,49
0.9712227811113132,0.7832593000000001,0.0,43
0.41213643622831664,0.35663736,1.0,46
1.2517571914019787,0.6736053000000001,0.0,52
-0.4997289229028025,-0.5184344,1.0,51
-1.211174469851227,-0.9600385,1.0,40
-2.115723592768429,-2.3227919999999997,1.0,56
0.8370045025228756,0.63291824,0.0,47
0.2247766721424604,0.53147054,0.0,52
-2.0086941057499064,-1.5394979,1.0,53
0.6711427220125314,0.5599071,0.0,46
-1.2240671915343813,-1.2295825,1.0,55
-0.2021846528782208,0.5012696,0.0,51
0.454854277321674,0.59433484,0.0,45
-1.5570613423063668,-1.4616623,1.0,52
-0.2124260949019388,-0.02333638,1.0,53
0.8618407457248782,0.7533558000000001,0.0,46
-2.148992756448647,-1.9363127,1.0,50
-0.8442433941816132,-1.4325786,1.0,58
0.8001284663014901,0.57184696,0.0,53
0.16921016016654486,-0.3469538,1.0,45
0.26049769647312965,0.53789675,0.0,43
1.122287218260145,0.80376786,0.0,51
1.3003465785168522,0.9511795,1.0,49
0.8019017793617659,0.6768943000000001,0.0,49
0.8834958021701369,0.6414085,0.0,49
0.8287467851917008,0.7652025,0.0,53
0.9101141085583122,0.9428703000000002,0.0,48
0.5691824768795621,0.7292890999999999,0.0,48
1.1233180191478431,0.8332485999999999,0.0,50
0.632920184544711,0.78437805,0.0,46
-2.1481377963714747,-1.6518656999999999,1.0,51
0.7240457065192263,0.6570560000000001,0.0,49
-0.3588752536208201,-1.3589478000000002,1.0,48
0.9365870053787289,0.8324884,0.0,46
1.0796107121752911,0.79757786,0.0,44
1.4125959881564942,0.9044365,0.0,49
0.8324492726393743,0.59390616,0.0,46
1.058605501942303,0.8195747999999999,0.0,50
1.141875393652658,1.0632318,1.0,47
-0.9516415428583144,-0.48840314,1.0,48
0.8512466266596838,0.8104241,0.0,45
-1.3539111048982042,-1.3927724,1.0,50
-1.931519767418902,-1.5366385,1.0,48
0.3986226243990443,0.7724625,1.0,49
0.835916702240876,0.88838184,0.0,53
0.5925694581402465,0.57232106,0.0,52
-0.7351525305315301,-1.7688738999999998,1.0,47
-0.037295668110013926,-0.18829006,1.0,44
-0.1361975885248834,-0.072996706,1.0,52
0.8801143475700802,0.76882553,0.0,44
-1.8114532816255664,-0.82313114,1.0,49
-1.4440371178324374,-1.6255472,1.0,47
-1.232065437128155,-0.9672905999999999,1.0,46
-0.915556549963751,-1.2242687,1.0,49
-1.1903140786472304,-0.73036075,1.0,46
1.061878776896066,0.82942396,0.0,46
-0.10728792485537056,-0.023463905,1.0,46
0.812846511151495,0.7987582,0.0,55
0.6264613605560446,0.8226179,0.0,46
-0.3202810216424292,-0.35172397,1.0,44
-1.7703290774381628,-1.8171941999999999,1.0,52
-1.160123160428596,-1.230272,1.0,45
-0.6772671447898003,-0.65330553,1.0,52
-0.6566032772448098,-0.5777015,1.0,51
0.3048095586117781,0.55684006,0.0,48
0.7694774178478646,0.68851984,0.0,53
1.1657070709135635,0.8679278,0.0,48
-1.6517754656793948,-1.3562428999999998,1.0,43
-0.9909030062779997,-0.8967728000000001,1.0,47
1.3509516349250041,0.8828326999999999,1.0,49
-0.21061977920884745,-0.6780179000000001,1.0,44
-1.188087381017687,-1.3747382,1.0,43
-0.7794635241917606,-1.121485,1.0,49
0.3872108891957581,0.5114542000000001,1.0,53
-0.082081327724623,-0.089289516,1.0,55
0.2903850747495769,0.5294138,0.0,45
0.6694624669877153,0.81942517,0.0,46
0.7892707658700161,0.85931486,0.0,46
-1.9455291484855,-1.63042,1.0,52
-2.1447228403363616,-1.6097913000000001,1.0,53
0.35867881427464315,0.6759714,0.0,48
1.5271061445250098,0.9133563,0.0,47
0.973144668317575,0.7737955,0.0,49
0.3421504047726924,0.83184075,0.0,44
-0.5161743222583641,-0.869343,1.0,47
-1.7360853889575576,-1.7169211,1.0,42
0.7586682327734628,0.49675894,0.0,49
-1.640454849058062,-1.1563763999999999,1.0,51
1.049971179419764,0.8383552,1.0,49
0.9798177982083656,0.81798977,0.0,47
-0.4326107815965801,0.47065943,1.0,52
0.4258563673200784,0.81041074,0.0,54
1.031023708187384,0.7707353,0.0,49
0.5054368404856493,0.547617,1.0,54
-1.284945943617014,-1.0871356,1.0,41
-0.5642005814175226,-0.10436779,1.0,50
0.21895516735087084,-0.8521165,1.0,41
-0.99536318191812,-0.9593503000000001,1.0,45
0.8581057234851625,0.79028594,0.0,57
0.4308301238657246,0.72024715,0.0,44
0.3973997253688301,0.8308036,1.0,47
0.5674342327471665,0.68815815,0.0,47
0.7209585031920976,0.61956024,0.0,42
1.0755935332100781,0.8826339,0.0,47
-1.5412486721323198,-1.427535,1.0,47
1.0078299313552692,0.8236144,0.0,50
1.1904482978759865,0.7365775,0.0,43
0.20355754676710364,0.5299145000000001,0.0,58
-0.1834387537920817,0.18993671,1.0,53
-0.628368641541758,-0.73655826,1.0,52
0.7520641033815831,0.8967072,0.0,47
0.7800034732497728,0.7881174,0.0,46
-0.3711757151592445,-0.1830925,1.0,53
-0.22968764306410616,0.3353468,0.0,51
-0.08662967961471041,0.67629796,1.0,44
0.6520860464024171,0.6750586999999999,1.0,46
-2.0319951673488865,-1.9995782,1.0,48
0.1611909134788924,0.4339732,1.0,49
0.9763580071292819,0.8128284,0.0,52
0.9298038336118674,0.8820995,0.0,53
-1.7769818718073105,-1.5403187,1.0,49
0.7829518242690741,0.82123506,0.0,43
-1.366006046858637,-1.1468348999999998,1.0,46
0.9220972113513122,0.8456083000000001,0.0,48
-2.8747441461308494,-1.9209901999999999,1.0,46
0.5907936648804333,0.60300905,0.0,52
0.5764954145991573,-0.8363338,1.0,47
-0.4255935459768909,-0.19188383,1.0,50
-1.150173795351489,-1.0360637,1.0,45
0.053953658279567364,0.62759244,0.0,54
0.5894715035465594,0.85145473,1.0,52
-0.8998754009064401,-0.40130103,1.0,47
-1.3901449247183342,-0.9558707000000001,1.0,46
-0.6428349345323972,-0.6446831999999999,1.0,49
-0.8328328155907205,-0.59235847,1.0,46
-1.4602015768075651,-1.444442,1.0,46
-0.1779600454130636,-0.39190507,1.0,50
-0.8956894896660442,-0.8171082,1.0,48
0.18010043764408265,0.18541229999999997,0.0,46
0.515540107966015,0.08947447,1.0,45
-1.497671102840242,-1.4013195,1.0,54
0.4150546706453169,0.37961835,0.0,50
0.3722363591678994,0.92143404,1.0,47
-0.8735591001864291,-1.1604803,1.0,44
0.2368625659589277,0.6535521,0.0,53
0.7100769832302591,0.78608906,1.0,42
-0.41803655897193337,-1.266994,1.0,46
0.4683261476265659,0.80398697,0.0,49
0.7747448849390215,0.7185431,0.0,50
1.045263881354756,0.8388654000000001,1.0,48
0.6051707064888658,0.6314466999999999,0.0,43
-0.4072029651065677,0.6607678000000001,1.0,46
1.147965499154275,0.8721373,0.0,46
-0.8593277694461109,-1.8171115000000002,1.0,52
-2.127085863444069,-1.7781137999999999,1.0,50
0.7761197139596085,0.74459594,0.0,50
0.8391986100578657,0.4247363,0.0,49
-1.4037631450687718,-1.7675748,1.0,51
-0.19338668996962988,-0.31136155,1.0,44
-0.7010408284893273,-0.26833344,1.0,44
0.8399869373816358,0.5853449000000001,1.0,53
-0.05951420129593165,0.20034431,0.0,49
0.5938860758888505,0.68113804,1.0,50
-1.7055925514464216,-1.4456711000000002,1.0,45
-1.181233633030479,-1.3981333,1.0,45
1.1385021328090292,0.64082384,0.0,53
-0.10160902757546836,-0.07605997,1.0,43
0.2365533707095964,0.40616754,0.0,45
-1.2942203037967437,-0.8199695,1.0,46
-1.6684230480093445,-1.4627348999999998,1.0,49
-0.8506097154681047,-1.272901,1.0,48
0.8357636356296617,0.8294353000000001,1.0,50
0.7695698490656616,0.33687314,0.0,46
-0.8114250981454909,-0.91774493,1.0,58
-0.8520532199666703,-1.5869746,1.0,53
0.5449822398541027,0.78145874,0.0,49
-0.23827013534242755,-1.2090766000000002,1.0,49
-1.6696744494078346,-1.3874574,1.0,45
0.7701808942016901,0.81920975,0.0,50
-0.6533125284464616,-0.4919122,1.0,47
0.424266056637262,0.10040973,1.0,48
0.22901471804839346,0.3483113,0.0,47
0.5737220243960356,0.6877529,0.0,47
0.7719873827391798,0.75601894,0.0,49
0.6049054175884502,0.64811385,0.0,46
0.8442064856608626,0.78573775,0.0,50
0.9536394314071368,0.9555113000000002,0.0,49
0.524910498891415,0.54504836,0.0,52
-0.543175179922226,-0.5801033,0.0,42
0.8080980629160727,0.846449,0.0,48
0.6517361413242054,0.85322326,1.0,46
-0.12915628142667834,-0.4507162,1.0,44
0.27153024552114724,0.6538948,0.0,55
0.9595495060998408,0.8383335999999999,0.0,43
-1.3120681350144194,-1.004782,1.0,57
0.9156025050839536,0.7166300999999999,0.0,46
-1.2374595263511192,-0.7300641,1.0,49
0.9917138114243856,0.8702882,1.0,48
-0.3524210847412496,-0.77550024,1.0,45
0.3972176819963983,0.1542017,0.0,47
0.34059415180133223,0.77264273,0.0,44
-1.461766709012274,-0.54226625,1.0,47
1.1495516706552162,0.86266446,1.0,46
0.6111792907245127,0.86929125,0.0,50
0.6829641606420531,0.6664599,0.0,49
0.774063177653721,0.5098444000000001,0.0,46
0.6531411215755367,0.8012670000000001,1.0,48
1.0945334570981429,0.84690696,0.0,46
0.14852439095233094,0.47147977,0.0,50
0.7007980393389466,0.7153039000000001,0.0,49
0.4835210031355737,-0.55991787,1.0,41
-0.25180433192145274,-0.41458058,1.0,48
-0.5611223988095759,0.71075475,0.0,47
1.0115457068311058,0.83767587,0.0,53
-0.1785980805273325,-0.6010685,1.0,49
1.140725274703489,0.92155886,0.0,44
0.9277894351719662,0.7348974,0.0,47
0.9790813195505732,0.75036675,0.0,49
-2.246042767434042,-1.3812872999999999,1.0,46
-1.5220061429722505,-1.4832065,1.0,47
1.0231586489035918,0.87731314,0.0,45
-1.466470109351406,-1.0500486,1.0,49
-1.1387730116777408,-0.995714,1.0,47
0.742304798940572,0.78553563,1.0,54
1.1405128029424565,0.8740178,0.0,51
-1.793326225497407,-1.6746483,1.0,50
-0.9163808667772684,-1.9042477999999998,1.0,45
-0.2144046781235736,-0.8099579,1.0,44
-0.9888783924096501,-0.39981097,1.0,49
-0.3970619787121277,-0.11483008,1.0,51
0.9648705890307132,0.8291876,0.0,47
0.625084901504261,0.8231171999999999,0.0,49
0.5759473402817584,0.63391125,0.0,43
0.9375464399951028,0.70295745,0.0,49
1.2492888453470796,0.8515601,0.0,49
0.7475511094976438,0.8999497,1.0,52
-1.2175885671300275,-1.7374961,1.0,51
0.7752602851439893,0.73804903,0.0,48
1.0589696108193398,0.7981779999999999,0.0,49
0.7347147518348449,0.73550117,0.0,46
0.10067751790867574,-1.2225469999999998,1.0,45
-1.2493068006174068,-1.2231205,1.0,44
-0.4503528187457868,-0.7378281,1.0,46
0.3819477608483247,0.7124976,0.0,50
-2.177884023857679,-1.4558313,1.0,49
1.2186921829104846,0.9356741,0.0,50
0.9663516900742084,0.8875875,0.0,44
0.8480387050310462,0.61853355,1.0,50
-1.2277719414337611,-0.7535864999999999,1.0,45
0.27468379220814765,0.089251176,1.0,48
1.023113123319662,0.8756466,0.0,57
-0.7586537782392779,-0.59611726,1.0,49
-2.06184616767157,-1.4474683000000002,1.0,50
-0.4366165629886001,-0.7493485,1.0,49
-2.201309480249172,-1.2912879,1.0,48
1.031612093892486,0.8502443999999999,0.0,48
0.629803551066341,0.9163501000000001,1.0,45
0.4940492632854551,0.86931235,0.0,51
-1.5474516547674433,0.8765280000000001,0.0,48
-1.8038160406589248,-1.5651483999999998,1.0,43
0.12733769565225025,-0.43430758,1.0,51
-0.6441994752316905,-0.029439628,1.0,49
